"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"KEGG_GAP_JUNCTION",0.592261904761905,0.834102182539683,0.0916795246008379,-0.227104109268295,-0.942864197095159,85,"7846;2770;10382;983;5582;5567;57369;7280;10381;7277;5330;84790;4893;10383;203068;2771;5566;10376;2885;5604;347733"
"KEGG_GLIOMA",0.401709401709402,0.632181083442551,0.112843355675562,-0.264026427016014,-1.03365831436598,64,"7039;1870;810;5582;3479;805;399694;1021;4893;808;1869;2885;5604;7157"
"KEGG_GLUTATHIONE_METABOLISM",0.0318678915047846,0.125248224751363,0.321775918075361,-0.39830719747402,-1.47055309198541,42,"6241;2954;2937;2729;9446;51056;3418;50484;6240;2941;2539;26873;4953;51060;2687;4259;5226;6723;79017;2878"
"KEGG_GLYCEROLIPID_METABOLISM",0.112860892388451,0.302505966587112,0.216542836735348,-0.346655920213679,-1.27822999808233,43,"9388;56895;26007;8612;80339;154141;10327;3990;219;150763;1607;84649;223;10554;129642;2717;4023;9162;132158;501;253558"
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.474732006125574,0.722790171488487,0.0681513438679483,0.269603079894095,0.976537372878694,70,"84647;1120;5322;391013;8399;50487;57678;56994;123745;3931"
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",0.658456486042693,0.897412468880767,0.055826471778749,0.284288305960544,0.878004391954735,29,"1610;27232;55349;314;8639;875;212"
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS",0.129287598944591,0.308326643800628,0.20207170902116,-0.325947302252865,-1.25834788586101,53,"5162;3939;218;2026;5211;7167;55902;10327;5230;669;3099;219;5315;5223;2597;1738;226;3098;223;5213;221;127;5106;2023;1737;230"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.957040572792363,0.985698306168105,0.055826471778749,-0.189996364202981,-0.587345927696145,22,"126792;9469;26229;79586;11285;113189;54480;55454;27087;64132;22856;166012;337876;10090;64131;55501;51363;55790;29940;135152;50515;56548"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",0.865525672371638,0.985698306168105,0.0617054053637522,-0.234134544329937,-0.753154720935645,26,"222537;3340;90161;126792;26229;9956;2135;64579;2131;2137;2132"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE",0.853427895981087,0.985698306168105,0.0607719451853533,-0.253878267658683,-0.710241881009078,15,"2530;11041;93010"
"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION",0.113207547169811,0.302505966587112,0.172324344900946,0.484419723662288,1.35670072451391,19,"60495;3373;9953;8372"
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",0.797927461139896,0.970025510204082,0.0492917662312669,0.282831045708108,0.749377559229335,15,"27090;2583;6489;6483;30815;81849;29906;6482"
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",0.924268502581756,0.985698306168105,0.0424170054438747,0.224143819376972,0.657589720314736,24,"2524;10690;28;10402;2683;2651;6489;10317"
"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.00160059559441809,0.0135250327728329,0.45505986738723,-0.575893805010783,-1.83971140465079,24,"51604;10026;9487;8733;284098;84720;128869;94005;5277;5283;93183;54872;23556;5279"
"KEGG_GNRH_SIGNALING_PATHWAY",0.205839416058394,0.431160376528548,0.112843355675562,0.306155411478091,1.16008895906269,94,"84647;5322;2797;2002;2796;163688;3972;391013;8399;5613;50487;1956;5331;123745;3710;3709;776;115;108;5332"
"KEGG_GRAFT_VERSUS_HOST_DISEASE",0.000105073660171763,0.0017757448569028,0.538434096309916,-0.614448417671892,-2.03858756425415,29,"3552;3119;3553;7124;3117;3569;3127;3821;3112;3123;3107"
"KEGG_HEDGEHOG_SIGNALING_PATHWAY",0.0679304897314376,0.208731868447508,0.216542836735348,0.386218659545639,1.3497415825588,56,"2735;7546;7478;2736;3549;50846;6608;7476;5613;8643;7475;2737;27148;7472;7473;54361"
"KEGG_HEMATOPOIETIC_CELL_LINEAGE",0.0129781217536807,0.0609250715658898,0.380730400722792,-0.376435140748286,-1.49069372425455,67,"1440;1380;3552;928;952;3673;3553;1378;7124;2814;3569;912;1604;3127"
"KEGG_HISTIDINE_METABOLISM",0.200488997555012,0.431160376528548,0.153158808683073,-0.370543866649743,-1.19195082160851,26,"84735;443;218;219;51451;131669;223;131965;221"
"KEGG_HOMOLOGOUS_RECOMBINATION",0.875210792580101,0.985698306168105,0.0439759278026345,0.237143872789033,0.715011321861403,26,"8940;8438;5893"
"KEGG_HUNTINGTONS_DISEASE",2.46793460026961e-06,6.95134912409274e-05,0.627256739718528,-0.411426918515225,-1.85709661105119,157,"246721;9586;5436;5430;4718;1173;1213;7386;4711;4723;627;1639;5431;6389;4712;7384;4722;7419;10540;5432;4720;5330;4719;6390;4706;1175;374291;4729;1211;1345;7417;6648;1329;292;4695;51164;7416;4704;4698;1347;1537;148327;7385;3092;5433;4724;27089;4713;64764;90993;4694;160;4728;5438;7157;4708;7388;291;1327;64446;5440;9167;163;10126;4700;440567;6647;4714;4709;54205;4707;4725;3066;4726;1351;25942;4715;1340"
"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",0.323262839879154,0.595242926716141,0.132147260608774,-0.263116149089046,-1.07659152892618,81,"4624;7137;3673;60;71;7124;4000;786;3479;3569;93589"
"KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.881443298969072,0.985698306168105,0.0633597010643758,-0.198392348247641,-0.762749233122724,52,"5305;8871;5287;7167;3612;5330;3628"
"KEGG_INSULIN_SIGNALING_PATHWAY",0.345170454545455,0.595242926716141,0.0806388495950661,0.264597794250226,1.06284350082354,132,"5105;5837;2998;9322;2002;163688;53632;5613;2872;3667;3101;5140;23533;253314;10580;8651;2645;2889;5139;5509;23433;5313;5507;5255;6517;3551"
"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION",0.382278481012658,0.632181083442551,0.108394255853397,-0.284824268187691,-1.04450468677495,41,"23308;3119;6370;3117;3569;3127;3112;3123"
"KEGG_JAK_STAT_SIGNALING_PATHWAY",0.566860465116279,0.823783289750946,0.0571258510018113,0.235430354959914,0.930086938190116,121,"58985;3445;23529;338376;3575;3952;3600;3561;3568;1271;10251;5618;23533;53832;2057;8651"
"KEGG_LEISHMANIA_INFECTION",0.117478510028653,0.305444126074499,0.222056046145248,-0.310424518578716,-1.23300363729371,68,"3552;3119;65108;3553;1378;7124;6772;3117;3127;3112;3123"
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",0.577941176470588,0.823783289750946,0.0567672387487446,0.240032769725074,0.930143467880207,107,"149461;51208;9080;9074;7852;10451;89;9071;1365;6387;24146;7430;58498;100506658"
"KEGG_LINOLEIC_ACID_METABOLISM",0.00109736344051996,0.0103030234137707,0.45505986738723,0.656739557395408,1.89033995076167,21,"84647;5322;246;1551;391013;8399;50487;1576;123745"
"KEGG_LONG_TERM_DEPRESSION",0.517940717628705,0.781535547136171,0.0647943366000727,0.267639714335532,0.956151165765282,63,"84647;5322;391013;8399;50487;5331;1394;773;123745;3710;6261;3709;3480;5332;5592"
"KEGG_LONG_TERM_POTENTIATION",0.667621776504298,0.902624641833811,0.0828962134571565,-0.224846613327435,-0.898802372338319,69,"63928;810;5582;805;5567;5330;4893;808;11261;6195;6196;5566;5532;5604;5579;5500;2903"
"KEGG_LYSINE_DEGRADATION",0.801020408163265,0.970025510204082,0.0675188953767744,-0.2186936725776,-0.80741864180752,42,"39;60496;219;1892;6839;80854;223;3030;10157;4967;2639;38;501;1962"
"KEGG_LYSOSOME",1.36788164384105e-07,5.77929994522845e-06,0.690132458796796,-0.470262819231549,-2.06082484163346,118,"1515;950;4864;3988;175;3920;1511;4891;20;6609;3916;6556;1174;53;1519;9114;1213;6272;5641;1514;537;5660;51606;533;138050;2517;55353;256471;1211;22901;527;2581;1509;535;1203;4074;84572;10947;5538;2760;162;164;4669;8546;410;8907;967;285362;427;57192;2717;2799"
"KEGG_MAPK_SIGNALING_PATHWAY",0.926020408163265,0.985698306168105,0.0280810636309052,0.183145247130039,0.794933349570452,249,"84647;8822;3315;5322;2250;3303;2264;7042;7850;115727;2002;22808;4776;391013;8399;5613;2872;8074;50487;2251;8911;1956;23118;773;123745;2247;55970;2122;4773;5159;22800;10912;1843;9064;6237;4791;4217;3551;776;2260;9254;5535"
"KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG",0.31304347826087,0.587826086956522,0.09754492162472,0.414963321146468,1.14577444895675,18,"5080;50674;6927;389692;2645;5313;3174;4760;3175;3087;168620"
"KEGG_MELANOGENESIS",0.345132743362832,0.595242926716141,0.0826646449123753,0.277871260273704,1.05619308175553,98,"7478;8324;163688;8325;51176;7476;434;5613;8321;83439;7475;2535;5331;1387;6932;8326;7472;7473;54361;1910;8322;115;108;5332;6934;5443;8323;80326;114"
"KEGG_MELANOMA",0.756965944272446,0.957877564679062,0.0466948041282054,0.230465367648329,0.831666855811849,66,"8822;2250;3082;8074;2251;1956;23533;2247;5159;3480;2260;1950;56034;208;8817;5296;2255"
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.453525641025641,0.696780303030303,0.0727141077934447,0.308104211953496,1.00879767841373,38,"2944;1551;130;1646;1576;125;8644;4258;1577;2947;2946"
"KEGG_MISMATCH_REPAIR",0.00103572396541808,0.0102963147150385,0.45505986738723,-0.614390018257305,-1.93664751575685,23,"6119;5111;5983;6118;5981;2956;5395;5982;6117;4292;6742"
"KEGG_MTOR_SIGNALING_PATHWAY",0.924959216965742,0.985698306168105,0.0399218624292714,0.206707382582514,0.708148664353233,51,"23533;253314;7423;54541;7422;81617;208;25989;1978;5296;8408;6197;64223;5293;27330;7248;6794;5595;5170;5290"
"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",0.726597325408618,0.944576523031204,0.0466948041282054,0.223306382844788,0.865968898986919,109,"3932;3445;2215;80329;8793;10451;4776;4277;962;27040;23533;3824;4773;919;100507436;79465;4772;2207;10725;5535;5335;135250;3937;8795;353091;6654;80328"
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",0.00304629941974144,0.0205929840774521,0.431707695803346,0.33921959683761,1.4604180054639,237,"3973;135;2570;2569;2837;5029;2492;57053;3952;7253;2916;185;23566;553;3972;64106;1138;122042;11255;9934;2147;56288;152;57105;9002;8484;140;5618;3355;2151;5729;2905;2846;1135;9170;554;1815;1394;2565;154;2359;2564;4985;117;8698;6753;148;5745;1395;1910;4988;2914;5026;1901;2859;2741;7434;2832;2690;136;719;4986;8811;4886;5540;5732;5724;3354;3269;728"
"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",0.0212848204358016,0.089928366341262,0.352487857583619,-0.313965750490443,-1.378191410076,122,"4804;4914;810;5663;805;998;10971;6272;27018;9500;7534;399694;627;396;7529;7533;4893;7532;808;7531;3725;6195;5781;5879;387;5580;6196;10782;25;2885;5604;7157;5601"
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.388235294117647,0.632181083442551,0.102821842840815,-0.331096751520543,-1.04366555811927,23,"952;83594;30833;23057;4837;10135;55191;316;23530;56953;51251;683"
"KEGG_NITROGEN_METABOLISM",0.393794749403341,0.632181083442551,0.102821842840815,-0.336902674533964,-1.04148526603415,22,"1373;23632;771"
"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.344086021505376,0.595242926716141,0.119348440591015,-0.277856334668219,-1.0734088007901,57,"3553;2920;64127;7124;3569;2919;8517;114548;10454;260434"
"KEGG_NON_SMALL_CELL_LUNG_CANCER",0.962962962962963,0.985698306168105,0.0603786357920401,-0.177235491948833,-0.685958026259241,54,"7039;1870;5582;1021;4893;1869;2885;5604;7157;5579"
"KEGG_NOTCH_SIGNALING_PATHWAY",0.954911433172303,0.985698306168105,0.0378487722705029,0.193315165427795,0.653405170818131,46,"171558;4853;84441;1387;2648;1488;9794;8650;54567;1840;55534;1855;4854;3955;5986"
"KEGG_NUCLEOTIDE_EXCISION_REPAIR",0.0703125,0.211220663796695,0.276500599254472,-0.355586411333384,-1.32106067827094,44,"6119;2967;5111;5983;9978;1642;6118;5981;7508;5982;6117;5886;1069;54107;404672;2965;8450"
"KEGG_N_GLYCAN_BIOSYNTHESIS",0.0174856314085574,0.0757710694370822,0.352487857583619,-0.393059873894215,-1.46355992415005,46,"199857;29880;6184;1650;57171;2530;11253;23193;1603;4247;8813;56052;85365;201595;7841;7991;4122;440138;3703;91869;6185;4249;4124;79053;54344"
"KEGG_OLFACTORY_TRANSDUCTION",0.0433526011560694,0.155185007144694,0.261663521711573,0.357692197996523,1.38466531722736,105,"341152;162998;138803;7932;26716;390067;391191;391192;390059;390066;127064;391190;127062;163688;340980;26246;390061;5613;144125;79345;3000;138805;390072;8590;390063;26664;392376;341568;282763;144124;138804;387748;26245"
"KEGG_ONE_CARBON_POOL_BY_FOLATE",0.274004683840749,0.551271328203413,0.12563992130984,-0.385716003666646,-1.12852493185026,17,"7298;2618;4522;4548;10797;25902;471"
"KEGG_OOCYTE_MEIOSIS",0.00133794129271332,0.0119006357088711,0.45505986738723,-0.369609698578504,-1.60448853373843,109,"63928;699;983;9134;286151;991;9700;810;4085;9232;3479;805;10971;728622;5567;5515;9978;7534;7529;25847;7533;6500;9133;7532;51433;5518;808;7531;11261;6195"
"KEGG_OXIDATIVE_PHOSPHORYLATION",4.21069709692239e-08,2.37202603126628e-06,0.719512826338911,-0.514691288334524,-2.18966173366782,98,"479;529;4718;526;9114;7386;4711;4723;523;6389;4712;7384;537;4722;5464;51606;533;4720;4719;6390;4706;534;374291;4729;51382;1345;155066;1329;4695;527;4704;64077;4698;1347;1355;1537;535;7385;4724;126328;27089;4713;4694;4728;4708;7388;1327;528;9167;27068;4700;440567;4714;4709;9550;4707;4725;4726;1351;4715;1340;9296"
"KEGG_O_GLYCAN_BIOSYNTHESIS",0.279898218829517,0.556503517437509,0.130105630751129,-0.346318199361781,-1.1393345116397,28,"11226;168391;117248;29071;79695;56913;192134;51301;63917;2589"
"KEGG_P53_SIGNALING_PATHWAY",0.0460333146740848,0.158767962855517,0.321775918075361,-0.346934472678525,-1.37021706268395,66,"2810;6241;85417;983;9134;1647;3479;7057;4616;50484;1021;9133"
"KEGG_PANCREATIC_CANCER",0.776504297994269,0.957877564679062,0.0749278818393739,-0.209954904338749,-0.841168030966412,70,"7039;1870;6772;998;5337;1021;8517;5879;1869;5604;7157;5601"
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.40418118466899,0.632181083442551,0.083129129135339,0.394838127779915,1.0548919681829,16,"8876;8875;5169;587;5167;1807"
"KEGG_PARKINSONS_DISEASE",1.60819002358453e-08,1.35892056992893e-06,0.73376198835648,-0.539275084896447,-2.28170424200248,95,"2861;7054;4718;7386;7345;4711;4723;6622;6389;4712;7384;4722;7419;4720;4719;6390;4706;374291;4729;1345;7417;1329;292;4695;7416;4704;4698;1347;1537;7385;7314;4724;27089;11315;4713;4694;4728;7326;4708;7388;291;1327;9167;4700;440567;4714;4709;54205;4707;4725;4726;1351;4715;1340;7317;836"
"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION",0.0142391229454993,0.0650381561564696,0.380730400722792,-0.381647573996397,-1.47338362539899,53,"7846;10382;60;71;999;9181;998;10971;10092;7280;7534;10381;7277;84790;10383;203068;929;81873;10094;10093;387;10552;10376;25;347733"
"KEGG_PATHWAYS_IN_CANCER",0.775280898876405,0.957877564679062,0.0356933083353341,0.200154286128316,0.886821901613651,316,"2735;8822;22798;2250;7478;2736;7042;3082;8324;8325;6608;51176;7476;3911;8074;8321;8643;83439;6258;3909;3674;2251;7475;1956;2535;23533;6256;2737;2247;2122;112398;5159;7849;1387;6932;7423;8326;27148;7472;5915;7473;4824;4791;3480;54361;5468;3918;3655;8322;3551;4089;2260;3913;7422;6934;2322;5727;5335;1488;4792;4149;862;1950;8323;80326;2323;3915;6654;1612;596;1496;7484;7186;208;5888;8312;1050;8817;5296;7187;2261;7040;1855;2255;867"
"KEGG_PENTOSE_PHOSPHATE_PATHWAY",0.00191092417000873,0.0146793720332489,0.45505986738723,-0.59044329315957,-1.8948115297702,25,"8277;6888;5631;5211;226;2539;51071;5213;5226;5634;6120;64080;9563;230;2821;25796"
"KEGG_PEROXISOME",0.000187076440736684,0.0024319937295769,0.518848077743792,-0.445018316016114,-1.80319990748756,75,"4598;92960;5191;2180;23600;3155;84188;83594;570;3418;9409;1891;10478;30;2182;6648;3295;26063;8540;8528;5052;5192;5824;8799;26061;4843;5825;10654;5195;6342;5189;2181;6647;10455;255027;25824;8504;847;8443;1962;4358;5828;54677;1384;373156;23417;11001;2053;8310;51;10005"
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.961309523809524,0.985698306168105,0.066132620475844,-0.180093180430921,-0.726431037024379,74,"5305;810;5582;8871;805;5287;3612;5330;3628;808"
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.00101059443571063,0.0102963147150385,0.45505986738723,-0.622479216184461,-1.8901342270745,21,"3145;1371;326625;2235;3163;1355;211;7389;2495;644;3052;210;7390;5498;645"
"KEGG_PPAR_SIGNALING_PATHWAY",0.575842696629214,0.823783289750946,0.0899860794997137,-0.241905688258432,-0.937059352139162,60,"2168;6319;1593;2180;2167;79966;30;51129;2182;1376;5346;948;28965;1579;7316"
"KEGG_PRIMARY_IMMUNODEFICIENCY",0.0124472777925058,0.0601025699123853,0.380730400722792,0.510982116866848,1.58871504931548,31,"3932;926;916;3575;930;3561"
"KEGG_PRION_DISEASES",0.742857142857143,0.951082251082251,0.0513223330421143,0.26635167614472,0.829831748825165,32,"3303;6352;2002;729;5613"
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",0.913173652694611,0.985698306168105,0.0689567351672811,-0.188577468728217,-0.777115497742317,83,"699;2770;85417;983;4085;3479;5567;25847;9133;51433;6195;6196;2771;5566;5604;5601"
"KEGG_PROPANOATE_METABOLISM",0.104060913705584,0.298072786715994,0.222056046145248,-0.397886076183234,-1.34191108364707,30,"5096;39;3939;8803;84693;55902;219;8802;1892"
