"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"HALLMARK_P53_PATHWAY",0.150145772594752,0.268117451062057,0.135002033828631,-0.280504368310978,-1.16487452744306,190,"2810;3976;1647;3552;8744;3872;23645;5820;6004;10437;7421;10769;26355;1026;55294;3714;2353;8870;9635;2517;7378;1263;3725;50619;894;64061;351;6382;7157;2258;6948;355;54884;57761;1012;6890;7062;3094;9314;3945;1606;57799;467;8651;4071;5372;5883"
"HALLMARK_PANCREAS_BETA_CELLS",0.189565217391304,0.315942028985507,0.130777137971974,-0.398600254060037,-1.22843887374384,33,"6750;5122;7421;6812;5126;5063;28972;57586;4005;1113"
"HALLMARK_PEROXISOME",0.215559157212318,0.326604783655027,0.116739204791222,-0.304342386803501,-1.14877042038518,101,"213;8856;7153;3418;1382;7533;5244;3992;1962;5195;225;1384;9961;412;54884;3155;2053;9525;3422;1742;216;2224;25824;6833;51109;8799;291;2182;6647;51;223;1891;23457;774;5243;11001;6648;6342"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.491085899513776,0.584626070849734,0.0692836467392548,-0.262003013494075,-0.988956270978124,101,"2810;1026;9630;23236;1173;5579;396;7529;1072;5571;375;5300;1213;4615;7334;3932;814;5601;10097;57761"
"HALLMARK_PROTEIN_SECRETION",0.590243902439024,0.686330119115145,0.0605092988656667,-0.249678484753764,-0.928911469873555,94,"525;3382;8775;51606;1173;5066;1175;476;375;1213;23673;11316;81611;10059;6456;9871;9525;5862;8729;1211;8774;5538;6647;163"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.0158599464485961,0.0528664881619869,0.352487857583619,-0.456721687329504,-1.53415467752286,49,"4353;26034;3726;7001;7295;1032;4046;5524;6647;2936;9124;51022;22904;4257;3087;3163;2879;2539;4700;6648;5621;4720;475;2242;10494;2068"
"HALLMARK_SPERMATOGENESIS",0.00104586903958941,0.00653668149743382,0.45505986738723,-0.420808902870436,-1.6124277892642,113,"116;8277;6954;10880;7137;1132;2571;2672;29106;6447;64180;4751;27344;3595;2918;11144;54514;699;51087;29118;1047;23397;6790;83445;8900;4842;56;4543;7419;4744;814;10693;5037;10038;51533;126669;7288;135138"
"HALLMARK_TGF_BETA_SIGNALING",0.632027257240204,0.718212792318414,0.059476028695732,-0.262375944182886,-0.892257978685469,53,"7057;23645;2022;7071;3726;3397"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",1.00667900747367e-06,1.67779834578944e-05,0.643551836150722,-0.448633590773978,-1.86466141649902,185,"1958;1959;1846;2152;3976;1647;3569;9242;7124;3553;3552;1847;6347;9120;8744;2920;2919;1960;1906;9021;3164;4616;5806;23645;8013;4794;7280;5743;5971;10221;7071;10769;3726;5271;4609;1026;8553;24147;3280;969;2114;2353;3383;8870;9592;6515;3949;9308;490"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.331723027375201,0.404540277286831,0.0897104652742981,-0.282783959331447,-1.07826657126039,107,"6347;8614;7280;3484;9114;55466;7534;28972;1639;25804;64061;9695;5393;10525;9775;27257;467;9531;6509;4189;56915;1965;5832;6734;8140;50628;30001;9136;55272;7422;9221;1163;2521;54512;3313;440;55738;79094;1974;8570;55651;6464;1938;1662"
"HALLMARK_UV_RESPONSE_DN",0.124233128834356,0.260266049739734,0.154190966581424,-0.30468078818471,-1.21130862516204,140,"2152;5999;1290;627;5002;10486;2274;8829;3382;3037;4609;3397;8553;5581;390;4233;4131;2202;1277;6334;3949;23229;490;3690;5195;8997;861"
"HALLMARK_UV_RESPONSE_UP",0.135338345864662,0.260266049739734,0.14551614609036,-0.29718894233429,-1.19849137746499,150,"3569;2920;4885;3164;23467;2026;7277;3726;5504;885;1280;7037;2237;3134;4072;6817;226;2353;3383;5580;5566;1175;51706;1515;23542;725;6870;5702;528;10038;116138;6890;211;1036;7062;2907;682;1742;467;80777;291;1543;1017;5979;5538;6782;650;10439;5243;3485;6648;7389;3363;8804;578;8817;9296"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.877342419080068,0.953633064217465,0.0443293451680314,-0.229951173240322,-0.735977756834375,41,"7471;23462;4609;3714;22943;894;7157;182;5664"
"HALLMARK_XENOBIOTIC_METABOLISM",0.126843657817109,0.260266049739734,0.149207542435322,-0.289791810361342,-1.19903739983983,181,"6898;3697;2168;2646;8529;3172;2028;1571;2571;3479;3484;1586;6370;5950;3251;53;2937;3487;51733;23710;10653;2114;26007;50;629;2160;10857;348;7378;4522;5340;10237;670;28959;8460;26998;225;873;3398;218;64087;9536;217;355;54884;211;1036;2948;948;6533;55748;5372;435;586;1543;10400"
