"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DRICH1",13.9876172993975,1.35876001822789,0.372899492518741,3.64377009217733,0.000268673431659175,0.00444585924167741
"ANKRA2",117.425259647663,-0.705423815451872,0.193722874045012,-3.64140692692781,0.000271152153855452,0.00447771480301189
"PLBD2",917.97931019789,-0.507647866477569,0.139407308892867,-3.64147239129112,0.000271083200624946,0.00447771480301189
"KRTCAP3",29.3829125867642,1.09512434545926,0.300825750681627,3.64039429130609,0.000272220853138485,0.00449185641754409
"LANCL1",2235.3701880749,-1.23104821360095,0.338322839411569,-3.63867900772547,0.000274040114068334,0.00451835118706278
"ACTR10",350.878646020488,-0.704608051662255,0.193723419125426,-3.63718570962274,0.000275633205309373,0.00454107852423246
"CHAMP1",323.272089130354,-0.420993621971481,0.115781437231998,-3.63610637452972,0.00027679006885019,0.00455658919568632
"TDRG1",81.2857952323565,1.73635036038993,0.477663583310995,3.63509051360826,0.000277883054281342,0.00456874744943212
"TOMM22",296.15211168054,-0.542753257394399,0.149312373909169,-3.63501860686089,0.000277960573292008,0.00456874744943212
"PRKAB1",256.693728754991,-0.463982241476519,0.127673199375771,-3.63413969215977,0.000278909725690741,0.00458078908172511
"PSD2",2286.84932246986,0.783784005548111,0.215711840025064,3.63347698233459,0.000279627402871312,0.00458901325084541
"NUP133",746.027751986198,-0.537075973012553,0.14783037141426,-3.63305569670473,0.000280084530638079,0.0045929520628821
"IL1A",5.49691106918743,-1.62206807312163,0.446568820191215,-3.63229137320218,0.000280915669472199,0.00459945052013538
"MDGA1",723.068947023563,1.53977002448681,0.423907820542597,3.63232275949974,0.000280881494005827,0.00459945052013538
"TUBGCP5",365.398289380468,-0.636573044985951,0.175329373583068,-3.63072674005964,0.000282624292053902,0.00462384707974342
"CLCF1",72.7048503145002,1.44686146488927,0.398554798245889,3.63026984308597,0.000283125070126788,0.00462846038134628
"TLL2",107.212170303747,-1.0045254018606,0.27681332546061,-3.62889105930541,0.00028464131918012,0.0046496544138504
"POLRMT",845.634458626216,-0.408431975100922,0.112565797734638,-3.62838431673318,0.000285200493601604,0.00465519385929655
"PRR11",50.4721520418236,-0.858166947158805,0.23659888295125,-3.627096360111,0.000286626348744528,0.00467260845424726
"RASGRP4",98.3580903105741,1.18706433368899,0.327283490656276,3.62702173369227,0.000286709169595015,0.00467260845424726
"RORA",924.62219866079,0.684253887373402,0.188705290548015,3.62604506416474,0.000287795152224145,0.00468669642043846
"LOC101928682",7.14887542891342,1.80802924854566,0.498653736718447,3.62582111676128,0.00028804470733645,0.00468715210691944
"SUMO4",27.5812681135617,0.747548747124606,0.206262403092053,3.62426082464958,0.000289789048962956,0.0047075690812621
"RORA-AS2",8.34595921542537,1.4476712001883,0.39945651432009,3.62410211948193,0.000289967028121609,0.0047075690812621
"PKD1P6-NPIPP1",656.354435636705,0.900172780009642,0.248367310716314,3.62436094111364,0.000289676826475895,0.0047075690812621
"KIAA2013",437.781616203586,-0.527156131395912,0.145500546555042,-3.62305258555501,0.000291146603181324,0.00472198019823859
"TMEM41A",165.561518794535,-0.396231006938372,0.109373978582003,-3.62271732340156,0.000291524351843604,0.00472198019823859
"CIRBP",3511.46024185796,-0.82878244802031,0.228768423859691,-3.62280088325747,0.000291430159831396,0.00472198019823859
"VAV3",93.4928616575875,1.19942909820377,0.3311861501312,3.621616114468,0.00029276834597363,0.00473850159963748
"DNAJC18",696.142976362405,-0.492500066025841,0.136018111240059,-3.62084182419373,0.000293646007873333,0.00474907312733371
"LOC105372068",18.7399502184503,1.23581131515205,0.34140429071803,3.61978847000703,0.000294843947544081,0.0047648043287605
"C11orf24",201.300104126161,-0.803008613182501,0.221880650629288,-3.61910157963321,0.000295627585973926,0.00477382133869651
"LINC01102",60.9045733389914,-1.28160216595602,0.354284028182854,-3.61744268441748,0.000297528187730956,0.00480084766076327
"HNRNPK",1814.21205060509,-0.539062428487917,0.14902755708624,-3.61719965775169,0.000297807583387703,0.00480169330715204
"DOK7",124.003934856648,1.38001209703316,0.381554240696709,3.61681761029124,0.000298247301168315,0.00480512064654572
"LOC105371743",58.629505743855,-0.523674408798338,0.144798230522039,-3.61658016752236,0.000298520892403345,0.00480586830890438
"SPR",136.035637216149,1.12642506663512,0.311529805700469,3.61578586068954,0.00029943783445235,0.00481330391337767
"EIF3B",1144.92956312492,-0.373152701908636,0.103196909804353,-3.6159290294262,0.000299272366867056,0.00481330391337767
"PLAC4",138.058630463225,1.42675005072634,0.39462633916584,3.6154455724932,0.000299831467204869,0.00481597179745771
"DDX54",487.147846334335,-0.423953317245885,0.117284948656829,-3.61472910293337,0.000300661837480608,0.00482564530353929
"TIMM8B",101.291915307343,-0.482945895063322,0.13361430394936,-3.61447749820526,0.000300953951663966,0.00482667164025742
"FZD8",174.714591883783,1.05174148993175,0.291015212543657,3.61404299362517,0.000301459039296675,0.00483110948278929
"ENDOD1",1942.23738716023,-1.21192228023601,0.335381402258905,-3.61356435411537,0.000302016350206023,0.00483637689043014
"ZHX1",876.820805837213,0.434963474693359,0.120470401185306,3.61054226111775,0.00030555750752185,0.00488938238586779
"PDE10A",231.98114461161,-0.70148190500955,0.194362104758606,-3.60914956071698,0.000307202466991182,0.00491198865210239
"COG8",343.749341072264,-0.316226244712262,0.0876283873570418,-3.60871920903666,0.00030771244268101,0.00491271623582949
"MALT1",188.72250225972,0.478307991557329,0.132538254021302,3.60882973062595,0.000307581396704751,0.00491271623582949
"ADAMTSL5",41.011194094355,1.23905812217759,0.343377861059114,3.60843916481931,0.000308044726540227,0.00491431232672094
"MRPL30",369.82684604976,-0.487538290489323,0.13514257802986,-3.6075846531624,0.000309060717234103,0.00492309519003781
"MRPS17",63.4842081245912,-0.523868837847006,0.14520859979684,-3.60769843232388,0.000308925256126271,0.00492309519003781
"ZNF781",86.7166293248319,0.739164495079762,0.204907201419701,3.60731340801326,0.000309383875674446,0.00492453461701823
"LINC01600",16.7588309899089,1.00381928972637,0.278465939580913,3.60481892771915,0.00031237064061969,0.00496119081513504
"LOC101927420",9.38082670308111,-1.05283992170005,0.292065908668445,-3.60480251358348,0.000312390383178589,0.00496119081513504
"FAM69C",295.666337117424,-1.55098827698051,0.43021805236672,-3.60512132963318,0.000312007127230111,0.00496119081513504
"MYT1L-AS1",41.3742296058527,1.09584976561101,0.304048004912304,3.60419982340316,0.000313116095031008,0.00496891211933891
"SNORD116-29",16.7473893592592,1.09619021289503,0.304168447500591,3.60389192864227,0.000313487446390331,0.00496891211933891
"ATP5A1",2773.30272223121,-0.623569360094107,0.173039725060707,-3.60361968834233,0.000313816138386914,0.00496891211933891
"TEAD2",65.9750140866118,1.16004938500073,0.321905038144189,3.60370061832061,0.000313718393098792,0.00496891211933891
"LOC105377763",20.6167298212543,1.1905234699939,0.33045194548431,3.60271284906213,0.000314913348517392,0.00498255570272021
"ARPC5",467.672551441595,-0.714534450964284,0.198377151684614,-3.60189893289865,0.000315901185570614,0.00499071970094157
"PLAA",292.29024007965,-0.56665286658317,0.157320406416564,-3.60190314461015,0.000315896066425383,0.00499071970094157
"HSD11B2",36.6122389466341,1.62550315432352,0.451318228825887,3.60167848427548,0.000316169239359768,0.00499122693240039
"NEK11",212.605242564377,0.349294086006331,0.0969933907371208,3.6012153338676,0.000316733099346532,0.00499639968946796
"LINC01322",24.6211443762623,1.28074505429523,0.355689493399116,3.60073906613294,0.000317313910580677,0.00499957766078074
"MAD2L1BP",107.497075168498,-0.655571195882493,0.182069598538868,-3.6006626100323,0.000317407242054861,0.00499957766078074
"EXOSC7",191.416412782034,-0.37711248845368,0.104764494995967,-3.59962111656431,0.000318681175683496,0.00501452187077123
"TSPAN10",8.52960503202433,1.87108289008948,0.51981749898523,3.59949962004385,0.00031883009909177,0.00501452187077123
"RAB5C",931.241220547781,-0.400804253335955,0.111374611594726,-3.59870393797122,0.000319807011636215,0.00502614972076708
"LINC00514",20.2737864947242,2.09911316431,0.583341763195539,3.59842770867473,0.000320146811659284,0.00502775475415033
"TERF2",663.091472741111,-0.356813627704817,0.0991832966152942,-3.59751732278876,0.000321269105326158,0.00504163698373112
"TUBA3D",28.0856058591544,0.994577042147326,0.276485922946553,3.59720680007129,0.000321652748979887,0.00504391567970388
"SCARNA3",23.6245705059767,0.955809821236147,0.265773229777451,3.59633595165513,0.000322730950923712,0.00505707447099274
"FAM173B",213.415654048415,0.702020171819291,0.19522026334852,3.59604151627436,0.000323096257458761,0.00505905124373252
"SLC38A11",63.8592311274127,1.05105348857289,0.292366445958507,3.59498671308557,0.000324408132972854,0.00506086256999096
"SLC23A3",12.7176584532285,1.7018236584988,0.473317055838562,3.59552574221887,0.00032373711225031,0.00506086256999096
"ATP10D",321.233385663453,0.46918360938582,0.130510344980103,3.5949917185289,0.000324401895867547,0.00506086256999096
"EZR",1826.23687785439,0.84625688241994,0.235387516720241,3.59516466383271,0.000324186463779678,0.00506086256999096
"SEC14L4",8.93027771103466,1.6217620042455,0.451025973602059,3.59571753993126,0.000323498662717115,0.00506086256999096
"CELSR1",42.4934137383836,1.2759814239894,0.355043544660755,3.59387304227318,0.000325798632516982,0.00507880933844085
"CPD",1617.024360918,-0.666762813283257,0.185571110256463,-3.59303133101795,0.000326853269608131,0.00509149783894728
"ZNF512",506.884296843464,-0.416229239153916,0.115872341155773,-3.59213626826058,0.000327978259107684,0.00510239008579324
"CA1",20.5477321355415,1.14359878313151,0.318365736551217,3.59209127062433,0.000328034911443642,0.00510239008579324
"SNX30",1550.47854657356,-0.959760685620648,0.267203856033582,-3.59186689843288,0.000328317534293101,0.00510303388716845
"USP14",784.752864614762,-0.572563599012714,0.159432846029265,-3.59125245062499,0.000329092669641193,0.00510757618018327
"ATRN",2159.58754022017,-0.481964338830582,0.134198947551016,-3.59141668117302,0.000328885322753038,0.00510757618018327
"KRBOX1",19.3518932202904,-0.865115126681149,0.24092191720856,-3.59085274060907,0.000329597829007975,0.00511166603726885
"CDK2AP2",344.427369053524,0.550720809167813,0.153378089319198,3.5906093993758,0.000329905722481395,0.00511269278635269
"B3GAT3",535.150975109872,-0.380360859127743,0.105946445822399,-3.59012382317527,0.00033052091426938,0.00511847688173825
"UCP3",53.21884165092,1.01822440322996,0.283971534013056,3.58565659325255,0.000336231172449529,0.00520309745574056
"UQCRQ",378.661963258111,-0.421868686403516,0.117675345340907,-3.58502186827119,0.000337049962113538,0.00521125528948615
"ATP6AP2",949.119403689304,-0.782761239721951,0.218351590554269,-3.58486621386623,0.000337251039581476,0.00521125528948615
"PITX1",3.58144535608535,2.46983652890859,0.689089949540508,3.58420048145456,0.000338112313238694,0.00521728899386618
"FAM65C",157.227108416556,1.18045004030413,0.329349811705388,3.58418313401094,0.0003381347835204,0.00521728899386618
"APOB",21.0044590140494,-1.06944576132018,0.298463992002798,-3.58316510525716,0.000339455893798683,0.00522623724702863
"METTL6",249.694939394165,-0.374779652397569,0.104589436338971,-3.58334135373788,0.000339226828545822,0.00522623724702863
"TTC19",669.877602813688,-0.459726480140857,0.128298315755436,-3.58326200491356,0.00033932993810429,0.00522623724702863
"NIT1",246.169153222932,-0.35841079916056,0.1000608334978,-3.58192897891899,0.000341066524101119,0.00524567006781835
"ALAS1",513.888337749943,-0.473060400151583,0.132072779933048,-3.58181602894551,0.000341214049981944,0.00524567006781835
"MIR124-1",11.6634267010633,1.91611696203062,0.534997827872163,3.58154157307808,0.000341572770261889,0.0052473713740886
"EXOC1",561.404444036539,-0.650383672774715,0.181616837895739,-3.58107585348491,0.000342182284131826,0.00525292020212239
"FAM81B",7.7400091792232,1.32857649911919,0.371176958383656,3.57936145849318,0.000344434788850022,0.00528366462895821
"OVCH1",27.084127221355,1.2646544826265,0.353364179038714,3.57889836504323,0.000345045611978607,0.00528919918535903
"LOC101929574",24.12123230897,1.30967229488892,0.366007778157983,3.57826355898811,0.000345884571786848,0.00529822029802967
"HINT1",737.736849416361,-0.678254390527026,0.189713980119971,-3.5751418535319,0.000350038053972517,0.00535796309242737
"ISYNA1",292.64939257071,0.81012616870506,0.226614180650609,3.5749138309844,0.000350343262863919,0.00535875732655339
"GDI2",1032.71503565982,-0.709699641083953,0.198535380719733,-3.57467590165109,0.000350661997373129,0.00535975714771039
"TECPR2",2285.70429754619,-0.536147106163987,0.150064359748769,-3.572781085806,0.000353210025224474,0.00539091260721394
"UQCRFS1",292.992653602516,-0.683378850413338,0.191269846313144,-3.57285198679211,0.000353114371056538,0.00539091260721394
"RNASEH1",244.884179112747,-0.558198820651673,0.15628628262697,-3.57164308517083,0.000354748648228089,0.00541049236093511
"SGK2",213.468550856468,-1.97929696594797,0.554297259747873,-3.5708222098162,0.000355862394043539,0.00542356850403244
"NFAT5",3321.26605247374,0.486210133067946,0.136214025327653,3.56945719721887,0.000357721656247192,0.00544797978131973
"PTCD2",102.991635222887,-0.568766799219066,0.159387796487552,-3.56844634126983,0.000359104377537217,0.00546510359886495
"ANKRD39",147.044001117366,-0.482408846558036,0.135227671748778,-3.56738262457289,0.000360564801375566,0.0054774051731622
"ST3GAL6-AS1",10.1015805324585,1.04464265186628,0.29280962796059,3.56765130689924,0.00036019539214701,0.0054774051731622
"C8orf4",49.2211136566554,-1.26491367538593,0.354623913967625,-3.56691589473973,0.000361207346911282,0.0054774051731622
"ZC4H2",132.345067087911,-0.400553098867934,0.112290808128628,-3.56710496204734,0.000360946929617042,0.0054774051731622
"LOC440390",8.42349583976011,1.52047602981642,0.426257683582054,3.56703489081795,0.000361043423757526,0.0054774051731622
"ANKS1A",1024.48189074594,0.383323847346274,0.10750531790474,3.56562684355705,0.000362987546397437,0.0055004574186901
"P2RY14",99.8687683292405,0.908045480246644,0.25472466646191,3.56481173519341,0.000364117453870137,0.00551235946878612
"ST7-AS2",44.7095006375361,0.865483194011838,0.24280576805539,3.56450837615357,0.000364538810833733,0.00551235946878612
"COX19",342.042356465397,0.519651147645978,0.145808256940812,3.56393498248128,0.000365336483655013,0.00551235946878612
"RHNO1",111.60895271436,-0.619555197965118,0.173836875551406,-3.56400329906935,0.000365241359919978,0.00551235946878612
"GDPD3",38.7655926967606,1.24740720187672,0.34999280758266,3.56409381807684,0.000365115357297176,0.00551235946878612
"YWHAE",5629.42204094524,-0.522412246275379,0.14656466289513,-3.56438063552314,0.000364716375258604,0.00551235946878612
"FIS1",800.220852585255,-0.710148513886224,0.19930251299269,-3.56316888945736,0.000366404775895778,0.00552060301232143
"RRAS2",72.8172232339266,0.582687541379834,0.16352901535462,3.56320583302143,0.000366353192321487,0.00552060301232143
"RNF5P1",31.1288667327784,-0.933196070271341,0.261938471707995,-3.56265371858646,0.000367124806854483,0.00552751470761547
"CYYR1-AS1",35.4466786982556,0.981574014646234,0.275579839050205,3.56184987272386,0.000368250948786894,0.00554052672164862
"NCBP2-AS2",171.448978210392,-0.584993403130877,0.164348709542467,-3.55946453586067,0.000371611708953789,0.00558711733561368
"PPIA",549.081592410817,-0.644188669890309,0.181022840712114,-3.55860435819136,0.000372830652904367,0.00559351746917659
"TINF2",362.231801698199,-0.498020927379854,0.139934684856529,-3.55895272062436,0.000372336544442765,0.00559351746917659
"CCL5",19.2306718154848,1.23969035024635,0.348358748515874,3.55866001794945,0.000372751665388518,0.00559351746917659
"FAM222B",416.321735190763,0.374794447067232,0.105327176220832,3.5583831306882,0.000373144754561894,0.00559426232317669
"LOC101928269",4.13198038607164,1.70059848356043,0.477955283275607,3.55807026947289,0.00037358938125578,0.00559696159425266
"AMOT",1937.32136108713,0.641236354640642,0.180259565618564,3.55729446279439,0.000374694066440912,0.00560953876963273
"APBB3",357.296242644536,-0.433103631755165,0.121769652178521,-3.55674524815274,0.000375477948269527,0.00561729881025005
"PRKCQ",208.933239793385,-1.41278391551059,0.397265273489708,-3.55627337647771,0.000376152664271003,0.00562341587278361
"DAO",14.4602296764253,1.35700140662605,0.38178711067703,3.5543405439216,0.00037892821314553,0.0056609091955371
"SLC15A4",251.507348877811,-0.669266722460207,0.188347048636797,-3.55336984202392,0.00038032935169162,0.00567382729596934
"OGFOD1",409.768083338591,-0.48455644538905,0.136361741303705,-3.55346331570999,0.000380194218728821,0.00567382729596934
"ZNHIT1",366.248592678172,-0.450209694920911,0.126714217294283,-3.55295328759626,0.000380932101735151,0.00567881443277335
"PSMD1",1093.21452808025,-0.587772726760886,0.165467461866083,-3.55219521791291,0.000382031312380319,0.00569119040992483
"TIGD6",70.1895378542269,-0.617499911045822,0.173860575678765,-3.5516959991364,0.000382756804110557,0.00569798552720248
"CYP7B1",503.363189487567,-1.16363531889286,0.327683016631505,-3.55110048379903,0.00038362392335753,0.00570286751560449
"UQCRC2",1165.59359714715,-0.460495418212329,0.129672008365922,-3.5512322513958,0.000383431900888785,0.00570286751560449
"GRM3",1469.33383818702,-0.901689909592339,0.253985036184237,-3.55016942391152,0.000384983302904306,0.00571905673429612
"RFC2",135.316112264311,-0.459078385122479,0.129347034285904,-3.54919915757595,0.000386404714454025,0.0057361440909196
"USP19",1031.47034063128,-0.351704872018077,0.0991741163679434,-3.54633733980776,0.000390625811734355,0.00577119021078271
"ABCA11P",119.009651422742,-0.597315813943753,0.168390619904682,-3.54720360481993,0.000389343570516558,0.00577119021078271
"MIR4449",10.1273019918808,1.25849928467458,0.354853764406128,3.54652933379689,0.000390341283268908,0.00577119021078271
"STAU2-AS1",12.9863527395965,1.15981995756676,0.327015395712109,3.54668303931421,0.000390113636592286,0.00577119021078271
"PDE3B",307.833171630701,0.738188957537798,0.208166205129538,3.54615177366776,0.000390900998518777,0.00577119021078271
"BACE1",2766.79553322834,-0.94259253336713,0.265809538999839,-3.54612004111599,0.000390948074692806,0.00577119021078271
"AP1G2",464.034935183886,1.0786978414829,0.304090906208419,3.54728740471961,0.000389219739185716,0.00577119021078271
"PIGT",685.238297781176,-0.789619508632126,0.222640550036655,-3.54661138100012,0.000390219751219349,0.00577119021078271
"COPZ1",428.354925749618,-0.413569695318112,0.1166412077788,-3.54565683255278,0.000391635861584648,0.00577731172661203
"SLC25A17",129.597242891222,-0.663143113354709,0.187052249690248,-3.54522928461352,0.000392271701734059,0.00578265893970891
"NOXO1",79.4197843924782,1.06867537094096,0.301474581001478,3.54482745242034,0.000392870177186446,0.00578744827869226
"HPF1",107.105277539069,-0.732903745777196,0.206811822805073,-3.54381938051956,0.0003943753228394,0.00579663469543957
"AGA",89.0577995146581,-1.01512133998403,0.28644500265772,-3.54386123187851,0.000394312727793389,0.00579663469543957
"LOC101928909",23.5573222172886,0.869449802419392,0.245376030475955,3.54333632642489,0.000395098475740681,0.00579663469543957
"DHX58",133.289115455366,-0.73600848728449,0.207702807001449,-3.54356543327484,0.000394755338539354,0.00579663469543957
"SLC16A6",48.3031033060801,-1.04685115648485,0.295433051986726,-3.54344630516116,0.000394933723962876,0.00579663469543957
"TMEM160",456.706311204598,-0.63713133023417,0.179812471388173,-3.54331001245599,0.000395137904454186,0.00579663469543957
"ACSF2",164.93531331706,0.811526430686968,0.22915450937761,3.54139411391509,0.000398018575725616,0.00583484750582098
"RIMKLB",585.933477288037,0.496375649406791,0.140193682579331,3.54064206228344,0.000399154684820429,0.00584340360047844
"CCDC102A",50.5930631815519,1.13949834035811,0.321832299998336,3.54065872308031,0.000399129482910273,0.00584340360047844
"AURKAIP1",643.651348797716,-0.51641423682305,0.145901695891719,-3.53946699294234,0.000400935905171929,0.00586542056570331
"RMDN3",858.426647099308,-0.381661726825626,0.10784308922874,-3.53904667934821,0.000401574835630833,0.00587070772144757
"RALY-AS1",15.153514702179,-1.10929796173222,0.313515362582722,-3.53825711312482,0.000402777649900321,0.00588422541850235
"SPATC1",25.4446165422253,1.17873046140723,0.333365313942869,3.53585214810091,0.000406462111211596,0.00591887313420876
"RCN2",503.142617241417,-0.611689652092264,0.172987712645698,-3.53602948288638,0.000406189358762088,0.00591887313420876
"ZNF629",634.797519551306,-0.411921394347583,0.116500323679249,-3.53579613634117,0.000406548296492641,0.00591887313420876
"CLTC",6813.58742607904,-0.685024554762938,0.193723465189343,-3.53609488707733,0.000406088806020811,0.00591887313420876
"FARSA",803.527268156658,-0.559735674836349,0.158286227671974,-3.53622474342064,0.000405889233116862,0.00591887313420876
"C22orf34",35.3710948311659,1.08657359189872,0.307401762780917,3.53470189002501,0.000408235441132685,0.00593934836431969
"SEZ6L2",2339.88082984816,-0.838414892424604,0.237244679569873,-3.53396710073608,0.000409372031096276,0.00595179102804854
"EFTUD2",771.66500977863,-0.444456133594158,0.12581686349832,-3.53256408748494,0.000411550460662884,0.00597524944740058
"SAFB2",1486.06177312767,0.683972586537409,0.193611106528133,3.53271358654222,0.000411317822232433,0.00597524944740058
"LOC101928446",13.598960714958,1.25185489759711,0.354440033235804,3.5319229776854,0.000412549498519584,0.00598564615341789
"CADM4",2131.58208056664,-0.819341185921772,0.232001965658344,-3.5316131205904,0.000413033158627242,0.00598855616011013
"WHAMMP2",52.3151664880811,0.572537999274736,0.162127986846749,3.53139522922668,0.000413373585278415,0.00598938686505452
"NEBL",2906.63100455383,0.762711608918025,0.216048180984581,3.53028479778063,0.000415112563209887,0.00601046623007663
"RER1",703.538105691814,-0.309174154750001,0.0876100876198811,-3.52897894693854,0.000417166316470248,0.00603194549460809
"SRSF2",770.295929016076,-0.45713350821633,0.129536682117281,-3.52898886048701,0.0004171506894328,0.00603194549460809
"TAS2R5",36.9030575097363,0.74313073788282,0.210593908133597,3.5287380554778,0.000417546209326195,0.00603331455743602
"MGAT2",183.266962568399,-0.389042645341977,0.110261879676854,-3.5283512895132,0.00041815682638169,0.00603801331418312
"IDI1",522.061062033671,-0.679343866927329,0.192580189007586,-3.52758957413095,0.000419361844029085,0.00604848290153117
"RBX1",226.748020689341,-0.669666573958088,0.189839994597318,-3.52753156877487,0.000419453740027712,0.00604848290153117
"NTN3",113.729668411981,1.04899205982791,0.297404643134881,3.52715427967331,0.000420051925992115,0.00605298259021607
"LAPTM4B",363.809135809462,-0.577136643696046,0.163647652417669,-3.52670285928117,0.000420768692757297,0.00605918374852815
"TMEM14EP",59.8852655576604,0.696686188195099,0.197566125795407,3.52634433352488,0.000421338774723958,0.00606326560578952
"JAML",10.5716107699795,1.55891895960869,0.442111283507993,3.52607820193873,0.000421762409572965,0.00606523590217981
"CHRNA10",21.1082246089705,1.44582386867983,0.410081017725204,3.52570298596136,0.000422360363408561,0.00606970864642983
"PPIF",551.834210550689,-0.636503122398649,0.18054543643595,-3.52544564384187,0.000422770927988542,0.00607096404144656
"SLC6A16",36.4627456884097,1.06034664867097,0.300782936160223,3.52528857589893,0.000423021697886557,0.00607096404144656
"FAHD2B",162.561350647372,-0.764539940783423,0.216916195993089,-3.52458670632312,0.000424143979527323,0.00607358869596477
"HMGXB3",732.513232221712,-0.277287204015766,0.078678676008184,-3.52429931569925,0.000424604315706029,0.00607358869596477
"KMT2E-AS1",205.958265025972,0.725858658288864,0.205932889848255,3.52473399865231,0.000423908230479527,0.00607358869596477
"WAC-AS1",285.048344933857,-0.419285166991879,0.118953198951433,-3.52479101602864,0.000423817004052004,0.00607358869596477
"LINC00520",7.49988052047161,1.82770881090858,0.518605328910765,3.52427695786956,0.000424640147552798,0.00607358869596477
"ZC3HAV1",402.530207497258,0.532903482799405,0.151230866925224,3.52377456820966,0.000425446048862667,0.00608100386327085
"CLASP2",4574.45322564167,-0.808730188636846,0.229532040266847,-3.5233869210444,0.000426068863488624,0.00608168740771819
"FAM71C",34.8340093026681,1.09348616106611,0.310342083908163,3.52348655810953,0.000425908700025625,0.00608168740771819
"C11orf1",49.1681236346942,-0.632923074431249,0.179668971215198,-3.52271775226657,0.000427145989387323,0.00609295095043791
"EMC10",1233.96592114878,-0.67694414445904,0.192195083773958,-3.52217200963995,0.000428026324445571,0.00610139411544583
"CNOT3",626.819444010602,0.36744537417802,0.104365163388611,3.52076653020522,0.000430301302564848,0.00612969276394397
"ECHDC1",287.508329640803,-0.708024989379498,0.201127325149497,-3.52028243230116,0.000431087497596421,0.00613675970669899
"LOC100130238",177.784690928864,2.17870030996804,0.618934975317468,3.52007948629907,0.00043141748909653,0.00613732721206994
"ZNF493",386.005229411987,0.613845545825122,0.17442262780577,3.51929995292054,0.000432687209323605,0.00615125351211797
"SOX6",479.764807740352,0.571150640864226,0.162318142678351,3.51871104141461,0.000433648753177669,0.00616078289101438
"IGFBP2",108.931206267654,-0.738814628648602,0.209992853596517,-3.51828462728627,0.00043434622458076,0.00616655035891369
"LOC389033",24.3348643587514,-2.54155932431192,0.722671934931801,-3.51689224592867,0.000436630996330366,0.00617412573286936
"LOC101928590",122.130851364971,0.941395929048745,0.26764377616714,3.51734661097015,0.000435884194085051,0.00617412573286936
"RNF34",420.68516336156,-0.32353464900718,0.0919901555015724,-3.51705731165603,0.000436359553408668,0.00617412573286936
"GABARAP",1267.33137452232,-0.454309808073034,0.129172367606456,-3.51708199277698,0.000436318979992621,0.00617412573286936
"LOC105372071",7.13673870071146,1.42418871405378,0.404922873940862,3.51718513748814,0.000436149458005026,0.00617412573286936
"DHPS",438.73881132718,-0.456061592615349,0.12965545534453,-3.51748865023433,0.000435650980648825,0.00617412573286936
"CEP295",581.317188363482,0.442123854122066,0.125753350760311,3.51580177743943,0.000438428185274859,0.00618457365378217
"F10",24.7637587481247,0.847022195987222,0.240910522061108,3.51592030410515,0.000438232508837285,0.00618457365378217
"MRPS23",259.53792176377,-0.593985204066739,0.168929847664893,-3.51616491861777,0.000437828930874343,0.00618457365378217
"SYNDIG1",577.698065638188,-0.393229800543507,0.11184854874863,-3.51573449046045,0.000438539306073237,0.00618457365378217
"MSX1",103.538119441579,1.20210857989344,0.342010258936024,3.51483193408622,0.000440032372715997,0.00620114231313812
"BTBD16",24.4876759953123,-2.08939524976534,0.594478326736259,-3.51467018358148,0.000440300451656115,0.00620114231313812
"MMP19",14.9412739856199,1.00185609427575,0.285064333990519,3.51449120362099,0.000440597263691977,0.00620119395618102
"HPSE2",114.193036183371,1.67418453712393,0.476420458950461,3.51409034954565,0.000441262699136606,0.00620643027761686
"PAX6",435.952026860154,0.998043491486563,0.284035372538823,3.51379999809759,0.000441745281063472,0.0062090894854596
"KCTD10",601.261784443466,-0.311007555555541,0.0885317993124715,-3.51294741517503,0.000443165174840606,0.00622491109467342
"ACOX2",59.9249019311941,0.956302365878022,0.272268562836269,3.51234955632062,0.00044416339025557,0.00623479253979186
"SAA2",1.97617645769329,-3.02329357635472,0.861031820425085,-3.51124488623678,0.000446013326848841,0.00625472378428037
"ARGFXP2",34.6743487762223,1.06567992571822,0.303513179457188,3.5111487666668,0.000446174633188951,0.00625472378428037
"MRPS12",116.999101606183,-0.488328246241151,0.139145710514318,-3.50947394954661,0.000448994039434487,0.00629007941072659
"B3GALT6",347.540265100399,-0.443839406717195,0.126495696452935,-3.50873127831928,0.000450249574442677,0.00630349404219748
"TBL2",209.803539730772,-0.420445871463878,0.119842477203018,-3.50832093324994,0.000450944694605295,0.00630905031063519
"LOC100130075",14.9856002579959,0.918870041027721,0.262081616445471,3.50604538193125,0.000454817665458742,0.00635628890973918
"TAF4",343.979383095286,0.449311706914148,0.128155653173008,3.50598429167681,0.000454922067190372,0.00635628890973918
"ZIC4",35.7272918761139,1.36195044874929,0.388508428068425,3.50558791097684,0.000455600015482091,0.00636155955611098
"SREK1",854.853161021357,0.319593101345043,0.0911900572855694,3.50469240680714,0.000457135110278108,0.00637878372217883
"EAPP",191.034002198525,-0.596899846564966,0.170460832116371,-3.50168328497583,0.000462328849597556,0.00644700361528457
"LYVE1",127.091439880325,1.0798545562791,0.308624832065659,3.49892310690463,0.000467141276270288,0.00650773366640717
"PRX",238.443769695945,0.993837837883272,0.284048379815205,3.49883297531864,0.000467299207680462,0.00650773366640717
