"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EDIL3",3930.93801006533,-1.80414347767444,0.456820698656752,-3.94934704793235,7.83646655711777e-05,0.0280702232075958
"EML1",497.373060397089,-0.95330617225487,0.241135729257896,-3.95340074732477,7.70482323332613e-05,0.0280702232075958
"RNF167",626.392115443712,-0.427283567151094,0.108428819191766,-3.94068265555309,8.12500558977261e-05,0.028164938731515
"MYL6",1739.70387628768,-0.449642442790807,0.114343901604179,-3.9323692517273,8.41127309187685e-05,0.0282461064516589
"AGPAT4",1575.37021666787,-0.970007229478758,0.247520361543929,-3.91889872585939,8.89544788519439e-05,0.0289668130225148
"CNDP1",1377.44512672033,-2.35140023317274,0.601608699553311,-3.90852099532244,9.28628783355604e-05,0.0293501320762921
"MSRB3",267.402492450889,0.752219306512678,0.193025017379288,3.89700421595917,9.73899244023191e-05,0.0296929823185688
"ABCG1",800.277861304777,-0.719949197570138,0.184987921497718,-3.89187138133783,9.9473977616646e-05,0.0296929823185688
"SLC31A2",564.879404852602,-1.91601891948478,0.495284917207805,-3.86851861002842,0.000109498580400327,0.0309650459205767
"GSN",5496.04417921009,-1.38575929794011,0.358098257750519,-3.86977391804443,0.000108936325846619,0.0309650459205767
"HN1L",298.767589318396,-1.66583357991987,0.431380960496235,-3.86162981788438,0.000112633137574218,0.0310347614454498
"TMEM206",333.745227416476,-1.5410247566456,0.400418128780238,-3.84853892939338,0.000118824415971934,0.0311435896105951
"RAPGEF5",4511.84606580086,-1.06348011165631,0.276316022426638,-3.84878192121003,0.000118706626582776,0.0311435896105951
"PHB",487.912636771048,-0.490862733437168,0.127976782762596,-3.83556081690024,0.000125278100231052,0.0320532967876878
"SNF8",298.930548871125,-0.301214810395731,0.0786809178747785,-3.82830829293473,0.000129027074373692,0.0322447660748765
"CA8",295.520542988264,0.731768575636712,0.191656373200526,3.81812805604475,0.000134468126254398,0.0323255117160638
"MPDU1",248.466442904142,-0.480196843867524,0.125821765704472,-3.81648470102861,0.000135366464472629,0.0323255117160638
"ELOVL1",708.942735443399,-1.87633262708287,0.494882019372861,-3.79147464169471,0.00014975544119355,0.0335787128586969
"DYNC1I2",873.142750487424,-0.89759373611887,0.237865291235119,-3.77353808728504,0.000160948634797811,0.0335787128586969
"GPR37",2525.13095839288,-2.17466329958518,0.574693967470425,-3.78403710962407,0.000154304800837496,0.0335787128586969
"GNE",448.330546400757,-0.480012275239366,0.127368289849074,-3.76869529934147,0.000164103061804218,0.0335787128586969
"TALDO1",807.846728419627,-0.867468394790094,0.229462020660026,-3.78044432928334,0.000156548722379059,0.0335787128586969
"CBX4",583.878593078793,-0.508914767628243,0.135119362665272,-3.76640888167126,0.000165612486647211,0.0335787128586969
"KEAP1",860.062354774569,-0.514011162229922,0.136280091018824,-3.77172599744537,0.000162122228122668,0.0335787128586969
"LIPE",833.372106238971,-1.78534713339447,0.473131625122299,-3.77346818220611,0.000160993759927095,0.0335787128586969
"GPER1",273.241355220343,1.08154329559649,0.288129508719863,3.75367070315603,0.000174263762381312,0.0340299858236668
"TRIM28",1716.96546884943,-0.350877141665941,0.0935850464538938,-3.74928639736058,0.000177338470698431,0.0340299858236668
"SUN2",6337.16457431522,-1.30993239528366,0.348637027807018,-3.75729567086818,0.000171759511856454,0.0340299858236668
"ATG13",1982.26491784685,-0.585478244865194,0.156345220338116,-3.74477866095955,0.000180552880294653,0.0340389693271288
"RAB33A",191.980179855538,-1.19790567290361,0.321185271615064,-3.72964073626414,0.000191752980547475,0.0343429588160528
"FAM69C",295.666337117424,-1.6216599644714,0.43460489330789,-3.73134308757668,0.000190461626968855,0.0343429588160528
"XAB2",768.896014326319,-0.383169250892393,0.102726929635224,-3.72997861663929,0.000191496021740051,0.0343429588160528
"LRRC8D",657.33367765482,-1.18539995489691,0.321872612686594,-3.68282329149617,0.000230665059147446,0.0345964005142017
"LINC00982",398.552076423313,1.08918035463726,0.29283467402573,3.71943779629578,0.000199666711108039,0.0345964005142017
"MAL",1107.66982078181,-1.85946314404421,0.507846333871618,-3.66146808596294,0.000250774103676052,0.0345964005142017
"EFHD1",2644.96389324727,-1.66049458752633,0.449631778792916,-3.69300984904603,0.000221615436549741,0.0345964005142017
"TIMMDC1",411.837773030811,-0.599867442726446,0.163664530995651,-3.665225684986,0.000247120564893634,0.0345964005142017
"CTNNA1",3141.48922753618,-1.05032976194995,0.28317389267808,-3.70913346571816,0.000207969785984137,0.0345964005142017
"HLA-L",218.215827203844,0.78387642829779,0.213055361432454,3.67921474976026,0.000233953205409558,0.0345964005142017
"NT5E",225.292171888665,0.757273450679206,0.207252092205317,3.65387602422369,0.000258311029755057,0.0345964005142017
"FDFT1",1355.78419581657,-0.678069956956661,0.184416300486866,-3.67684394040294,0.000236137402565174,0.0345964005142017
"TMEM141",270.333787585758,-0.492000309651197,0.134363820071281,-3.66170230490759,0.000250544898579294,0.0345964005142017
